Entity,relation,Newnode
豌豆白粉病,病原学名,ErysiphepisiDC.
豌豆白粉病,病原中文名,豌豆白粉菌
豌豆白粉病,病原属性,子囊菌亚门真菌
豌豆白粉病,防治药物,70％甲基硫菌灵
豌豆白粉病,防治药物,50％多菌灵可湿性粉剂
豌豆白粉病,防治药物,75％百菌清可湿性粉剂
豌豆白粉病,防治方法相同,蚕豆白粉病
豌豆细菌性叶斑病,别名,假单胞蔓枯病或茎枯病
豌豆细菌性叶斑病,为害部位,荚种叶片
豌豆细菌性叶斑病,病原学名,Pseudomonassyringaepv.pisi(Sackett)Young.etal.
豌豆细菌性叶斑病,病原中文名,假单胞杆菌丁香假单胞菌豌豆致病变种
豌豆细菌性叶斑病,病原属性,细菌
豌豆细菌性叶斑病,防治药物,50％甲基硫菌灵可湿性粉剂
豌豆细菌性叶斑病,防治药物,72％农用硫酸链霉素4000倍液
豌豆细菌性叶斑病,防治药物,30％碱式硫酸铜悬浮剂400一500倍液
豌豆细菌性叶斑病,防治药物,47％加瑞农
豌豆芽枯病,别名,湿腐病
豌豆芽枯病,别名,烂头病
豌豆芽枯病,为害部位,株端2―5cm幼嫩部位
豌豆芽枯病,病原学名,Choanephoracucurbitarum(BerkeleyetRav.)Thaxter
豌豆芽枯病,病原学名,Choanephoramandshurica(SaitoetNa8amoto)Tai
豌豆芽枯病,病原中文名,瓜笄霉和茄笄霉
豌豆芽枯病,病原属性,接合菌亚门真菌
豌豆芽枯病,防治药物,64％杀毒矾可湿性粉剂400一500倍液
豌豆芽枯病,防治药物,75％百菌清可湿性粉剂600倍液
豌豆芽枯病,防治药物,58％甲霜灵。锰锌可湿性粉剂500倍液
豌豆芽枯病,防治药物,18％甲霜胺锰锌可湿性粉剂600倍液
豌豆芽枯病,防治药物,70％乙磷・锰锌可湿性粉剂500倍液
豌豆芽枯病,防治药物,50％甲霜铜可湿性粉剂600倍液
豌豆芽枯病,防治药物,72％克露或克抗灵
豌豆芽枯病,防治药物,克霜氰可湿性粉剂800倍液
豌豆芽枯病,防治药物,47％加瑞农可湿性粉剂800一1000倍液
豌豆芽枯病,防治药物,69％安克・锰锌1000倍液
豌豆苗核病,为害部位,保护地
豌豆苗核病,为害部位,露地豌豆
豌豆苗核病,为害部位,豆荚
豌豆苗核病,病原学名,Sclerotiniasclerotiorum(Libert)deBary
豌豆苗核病,病原中文名,核盘菌
豌豆苗核病,病原属性,子囊菌亚门真菌
豌豆苗核病,防治药物,10％盐水
豌豆苗核病,防治药物,50％农利灵可湿性粉剂1000倍液
豌豆苗核病,防治药物,50％扑海因可湿性粉剂1000―1500倍液
豌豆苗核病,防治药物,50％速克灵可湿性粉剂1500―20p0倍液
豌豆苗核病,防治药物,40％纹枯利可湿性粉剂800―1000倍液
豌豆苗核病,防治药物,50％混杀硫悬浮剂500倍液
豌豆苗核病,防治药物,50％多霉灵(多茵灵加乙霉威)可湿性粉剂1500倍液
豌豆苗核病,防治药物,65％甲霉灵(硫菌・霉威)可湿性粉剂1000倍液
豌豆褐斑病,病原学名,AscochytapisiLibert
豌豆褐斑病,病原学名,DiplodiamacrophomoidesCamara
豌豆褐斑病,病原中文名,豌豆壳二孢
豌豆褐斑病,病原属性,半知菌亚门真菌
豌豆褐斑病,防治药物,50％苯菌灵可湿性粉剂1500倍液
豌豆褐斑病,防治药物,40％多・硫悬浮剂800倍液
豌豆褐斑病,防治药物,70％甲基硫菌灵可湿性粉剂500倍液
豌豆褐斑病,防治药物,30％绿叶丹可湿性粉剂500―800倍液
豌豆褐斑病,防治药物,80％喷克可湿性粉剂600倍液
豌豆褐斑病,防治药物,75％百菌清可湿性粉剂600倍液
豌豆象,学名,Bruchuspisorum(Linnaeus)
豌豆象,属目,鞘翅目
豌豆象,属科,豆象科
豌豆象,分布区域,我国大部分省区
豌豆象,寄主,豌豆
豌豆象,寄主,扁豆
豌豆象,寄主,豆英
豌豆象,寄主,豆粒
豌豆象,防治药物,56％磷化铝
豌豆锈病,为害部位,叶片
豌豆锈病,为害部位,茎部
豌豆锈病,病原学名,Uromycespisi(Pers.)Schrot
豌豆锈病,病原中文名,豌豆单胞锈菌
豌豆锈病,病原属性,担子菌亚门真菌
豌豆锈病,病原学名,Uromyceservi(Wallr.)Westnd.
豌豆锈病,病原中文名,野豌豆单胞锈
豌豆锈病,病原属性,担子菌亚门真菌
豌豆锈病,防治药物,30％固体石硫合剂150倍液
豌豆锈病,防治药物,12.5％速保利可湿性粉剂2500倍液
豌豆锈病,防治药物,80％新万生可湿性粉剂500一600倍液
豌豆锈病,防治药物,15％三唑酮可湿性粉剂1000―1500倍液
豌豆锈病,防治药物,50％萎锈灵乳油800倍液
豌豆锈病,防治药物,50％硫磺悬浮剂200倍液
豌豆锈病,防治药物,25％敌力脱乳油3000倍液
豌豆锈病,防治药物,25％敌力脱乳油4000倍液
豌豆锈病,防治药物,15％三唑酮可湿性粉剂2000倍液
豌豆锈病,防治药物,10％抑多威乳油3000倍液
豌豆锈病,防治药物,40％杜邦福星乳油9000一10000倍
豌豆黄顶病,为害部位,顶叶
豌豆黄顶病,病原中文名,豌豆黄顶病毒
豌豆黄顶病,病原学名,Peayellow―topvtrus
豌豆黄顶病,防治药物,20％高氯
豌豆黄顶病,防治药物,马乳油2000倍液
豌豆黄顶病,防治药物,50％抗蚜威乳油2000倍液
豌豆黄顶病,防治药物,50％辟蚜雾可湿性粉剂2500倍液
豌豆黄顶病,防治药物,2.5％功夫乳油3000―4000倍液
豌豆黄顶病,防治药物,5％来福灵乳油3000倍液
豌豆黄顶病,防治药物,0.5％菇类蛋白多糖水剂300倍液
豌豆黄顶病,防治药物,20％病毒A可湿性粉剂500倍液
豌豆黄顶病,防治药物,10％病毒王可湿性粉剂600倍液(齐齐哈尔市四友化工实业有限公司)
豌豆黄顶病,防治药物,15％病毒必克可湿性粉剂500一700倍液
豌豆黑斑病,为害部位,叶片
豌豆黑斑病,为害部位,近地面的茎
豌豆黑斑病,病原学名,Ascochytapinodes(Berk.etBloxam)Jones.
豌豆黑斑病,病原中文名,豆类壳二孢
豌豆黑斑病,病原属性,半知菌亚门真菌
豌豆黑斑病,病原学名,Mycosphaerellapinodes(Berk.etB1.)Stone
豌豆黑斑病,病原中文名,豌豆球腔菌
豌豆黑斑病,病原属性,子囊菌亚门真菌
豌豆黑斑病,防治药物,50％琥胶肥酸铜可湿性粉剂500倍液
豌豆黑斑病,防治药物,75％百菌清可湿性粉剂1000倍液
豌豆黑斑病,防治药物,70％甲基硫菌灵可湿性粉剂1000倍液
豌豆黑斑病,防治药物,75％百菌清可湿性粉剂1000倍液
豌豆黑斑病,防治药物,70％代森锰锌可湿性粉剂1000倍液
豌豆黑斑病,防治药物,40％多・硫悬浮剂500倍液
豌豆黑斑病,防治药物,50％复方硫菌灵800倍液
豚草,学名,AmbrosiaartemisiifoliaL．
豚草,属科,菊科一年生草本植物
豚草,别名,艾叶破布草
豚草,分布区域,长江流域
豚草,分布区域,东北
豚草,分布区域,山东
豚草,生长地,荒地
豚草,生长地,路边
豚草,生长地,水沟旁
豚草,生长地,田块周围
豚草,生长地,农田中
赤须盲蝽(赤角盲蝽),别名,赤须蝽
赤须盲蝽(赤角盲蝽),为害部位,叶片
赤须盲蝽(赤角盲蝽),为害部位,雄穗
赤须盲蝽(赤角盲蝽),为害部位,花丝
赤须盲蝽(赤角盲蝽),防治药物,16%顺丰3号乳油2000一3000倍
赤须盲蝽(赤角盲蝽),防治药物,2．5％中保4号乳油1000倍液
车前,学名,PlantagoasiaticaL.
车前,属科,车前科多年生草本植物
车前,别名,车轮辘菜
车前,别名,野甜菜
车前,分布区域,全国
车前,寄主,小麦
车前,寄主,蔬菜
车前,寄主,果树
车前,生长地,潮湿的沟渠
车前,生长地,路边
车前,生长地,河滩
车前,生长地,塘边
车前,生长地,低湿农田
达乌尔鼠兔,学名,Ochotonadaurica(Pallas)
达乌尔鼠兔,属目,兔形目
达乌尔鼠兔,属科,鼠兔科
达乌尔鼠兔,别名,草原鼠兔
达乌尔鼠兔,别名,蒙古鼠兔
达乌尔鼠兔,别名,达乌里啼兔
达乌尔鼠兔,别名,篙菟子
达乌尔鼠兔,别名,鸣声鼠
达乌尔鼠兔,别名,青苔子
达乌尔鼠兔,寄主,牧草
达乌尔鼠兔,寄主,杂草
达乌尔鼠兔,寄主,蔬菜
达乌尔鼠兔,寄主,农作物
达乌尔鼠兔,为害部位,绿色部分
达乌尔鼠兔,为害部位,嫩茎
达乌尔鼠兔,为害部位,幼芽
达乌尔鼠兔,防治方法相同,黑线姬鼠
野燕麦,学名,AvenafatuaL．
野燕麦,属科,禾本科一年生或越年生草本植物
野燕麦,别名,铃档麦
野燕麦,别名,乌麦
野燕麦,分布区域,全国各地
野燕麦,寄主,春小麦
野燕麦,寄主,大麦
野燕麦,寄主,莜麦
野燕麦,寄主,玉米
野燕麦,寄主,高粱
野燕麦,寄主,马铃薯
野燕麦,寄主,油菜
野燕麦,寄主,大豆
野燕麦,寄主,胡麻
野生麦,学名,Triticumaestivum(L．)Thell
野生麦,属科,禾本科一年生或越年生草本植物
野生麦,分布区域,全国各地
金色狗尾草,学名,Setariaglauca(L．)Beauv．
金色狗尾草,属科,禾本科一年生草本植物
金色狗尾草,分布区域,全国各地
金色狗尾草,生长地,潮湿农田
金色狗尾草,生长地,沟渠
金色狗尾草,生长地,路旁
银川油葫芦,学名,Teleogryllusinfernalis(Saussure)
银川油葫芦,属目,宜翅目
银川油葫芦,属科,蟋蟀科
银川油葫芦,别名,黑蟋蟀
银川油葫芦,分布区域,北京
银川油葫芦,分布区域,天津
银川油葫芦,分布区域,山东
银川油葫芦,分布区域,陕西
银川油葫芦,分布区域,河南
银川油葫芦,分布区域,宁夏
银川油葫芦,分布区域,甘肃
银川油葫芦,分布区域,内蒙古
银川油葫芦,分布区域,黑龙江
银川油葫芦,寄主,豆类
银川油葫芦,寄主,瓜类
银川油葫芦,寄主,沙枣
银川油葫芦,寄主,果树
银川油葫芦,寄主,北京油葫芦
银川油葫芦,为害部位,种子
银川油葫芦,为害部位,果实
银川油葫芦,为害部位,幼苗
银川油葫芦,防治药物,50%辛硫磷乳油
锯谷盗,学名,Oryzaephilussurinamensis(Linnaeus)
锯谷盗,属目,鞘翅目
锯谷盗,属科,锯谷盗科
锯谷盗,分布区域,世界各地
锯谷盗,寄主,食用菌
锯谷盗,寄主,玉米
锯谷盗,为害部位,碎玉米
锯谷盗,为害部位,子实体干品
阿尔泰狗哇花,学名,Heteropappusaltaicus(Willd．)NovoPokr．
阿尔泰狗哇花,属科,菊科多年生草本植物
阿尔泰狗哇花,别名,阿尔泰紫菀
阿尔泰狗哇花,分布区域,东北
阿尔泰狗哇花,分布区域,华北
阿尔泰狗哇花,分布区域,陕西
阿尔泰狗哇花,分布区域,甘肃
阿尔泰狗哇花,分布区域,青海
阿尔泰狗哇花,分布区域,新疆
阿尔泰狗哇花,分布区域,四川
阿尔泰狗哇花,分布区域,河南
阿尔泰狗哇花,分布区域,湖北
阿尔泰狗哇花,生长地,山坡地
阿尔泰狗哇花,生长地,路旁
阿尔泰狗哇花,生长地,农田
隐纹谷弄蝶,学名,Pelopidasmathias(Fabrieius)
隐纹谷弄蝶,属目,鳞翅目
隐纹谷弄蝶,属科,弄蝶科
隐纹谷弄蝶,分布区域,辽宁
隐纹谷弄蝶,分布区域,北京
隐纹谷弄蝶,分布区域,陕西
隐纹谷弄蝶,分布区域,河南
隐纹谷弄蝶,分布区域,山东
隐纹谷弄蝶,分布区域,湖北
隐纹谷弄蝶,分布区域,江西
隐纹谷弄蝶,分布区域,福建
隐纹谷弄蝶,分布区域,甘肃
隐纹谷弄蝶,分布区域,浙江
隐纹谷弄蝶,分布区域,广东
隐纹谷弄蝶,分布区域,云南
隐纹谷弄蝶,分布区域,贵州
隐纹谷弄蝶,分布区域,四川
隐纹谷弄蝶,分布区域,海南
隐纹谷弄蝶,分布区域,台湾
隐纹谷弄蝶,寄主,水稻
隐纹谷弄蝶,寄主,玉米
隐纹谷弄蝶,寄主,高粱
隐纹谷弄蝶,寄主,谷子
隐纹谷弄蝶,寄主,甘蔗
隐纹谷弄蝶,寄主,芒草
隐纹谷弄蝶,寄主,白茅
隐纹谷弄蝶,为害部位,叶片
隐纹谷弄蝶,防治药物,2.5%溴氰菊酯乳油
隐纹谷弄蝶,防治药物,20%速灭杀丁乳油5000~8000倍液
隐纹谷弄蝶,防治药物,50%杀螟松800倍液
隐纹谷弄蝶,防治药物,10%多来宝1500倍液
隐纹谷弄蝶,防治药物,90%敌百虫结晶800~1000倍液
隐纹谷弄蝶,防治药物,50%杀螟硫磷800~1000倍液
隐纹谷弄蝶,防治药物,18%杀虫双水剂
隐纹谷弄蝶,防治药物,2.5%甲敌粉
隐纹谷弄蝶,防治药物,90%敌百虫
隐纹谷弄蝶,防治药物,50%杀螟松乳油
隐纹谷弄蝶,防治药物,50%辛硫磷
隐纹谷弄蝶,防治药物,B.t.乳剂
隐纹谷弄蝶,防治药物,18%杀虫双水剂
隐纹谷弄蝶,防治药物,2.5%甲敌粉
隐纹谷弄蝶,防治药物,90%敌百虫
雨久花,学名,MonochoriakorsakowiiRegeletMaack
雨久花,属科,雨久花科一年生水生或湿生草本植物
雨久花,分布区域,东北
雨久花,分布区域,华东
雨久花,分布区域,河北
雨久花,分布区域,山西
雨久花,分布区域,陕西
雨久花,分布区域,河南
雨久花,寄主,水稻
雨久花,生长地,湿地
雨久花,生长地,浅水
非洲大蜗牛,学名,AchatinafulicaFerussac
非洲大蜗牛,属目,柄眼目
非洲大蜗牛,异名,A．couroupaLesson
非洲大蜗牛,异名,A．fulicaTIyon
非洲大蜗牛,别名,非洲蜗牛
非洲大蜗牛,别名,菜螺
非洲大蜗牛,别名,花螺
非洲大蜗牛,分布区域,广东
非洲大蜗牛,分布区域,广西
非洲大蜗牛,分布区域,云南
非洲大蜗牛,分布区域,福建
非洲大蜗牛,分布区域,海南
非洲大蜗牛,分布区域,台湾
非洲大蜗牛,寄主,蔬菜
非洲大蜗牛,寄主,花卉
非洲大蜗牛,寄主,各种农作物
非洲大蜗牛,寄主,柑桔
非洲大蜗牛,寄主,番木瓜
非洲大蜗牛,为害部位,树皮
非洲大蜗牛,防治药物,8％灭蜗灵颗粒剂
马铃薯小叶病,为害部位,心叶
马铃薯小叶病,病原学名,PotatovirusM
马铃薯小叶病,病原中文名,马铃薯M病毒
马铃薯小叶病,病原中文名,马铃薯x病毒
马铃薯小叶病,病原学名,PotatovirusX
马铃薯小叶病,病原中文名,马铃薯S病毒
马铃薯小叶病,病原学名,PotatovirusS
马铃薯小叶病,病原中文名,马铃薯A病毒
马铃薯小叶病,病原学名,PotatovirusA
马铃薯小叶病,病原中文名,马铃薯Y病毒
马铃薯小叶病,病原学名,Potatovirus
马铃薯小叶病,病原中文名,马铃薯卷叶病毒
马铃薯小叶病,病原学名,Potat01eafr011virus
马铃薯小叶病,防治药物,抗毒丰(0.5％菇类蛋白多糖水剂)300倍液
马铃薯小叶病,防治药物,20％病毒A可湿性粉剂500倍液
马铃薯小叶病,防治药物,5％菌毒清水剂5。0倍液
马铃薯小叶病,防治药物,1.5％植病灵K号乳剂1000倍液
马铃薯小叶病,防治药物,15％病毒必克可湿性粉剂500一700倍液
马铃薯干腐病,为害部位,块茎
马铃薯干腐病,病原学名,Fusariumsolani(Mart.)Sacc.
马铃薯干腐病,病原中文名,茄病镰孢
马铃薯干腐病,病原学名,F.solanivar.coeruleum(Sacc.)Booth
马铃薯干腐病,病原中文名,茄病镰孢蓝色变种
马铃薯干腐病,病原学名,F.moniliformeSheldon
马铃薯干腐病,病原中文名,串珠镰孢
马铃薯干腐病,病原学名,F.monili-formevar.intermediumNeishetLeggett
马铃薯干腐病,病原中文名,串珠镰孢中间变种
马铃薯干腐病,病原学名,F.moniliformevar.ZhejiangensisWang&Chen
马铃薯干腐病,病原中文名,串珠镰孢浙江变种
马铃薯干腐病,病原学名,F.trichothe-cioidesWollenw.
马铃薯干腐病,病原中文名,拟丝孢镰孢
马铃薯干腐病,病原学名,F.sporotri-chioidesSherb.
马铃薯干腐病,病原中文名,拟枝孢镰孢
马铃薯干腐病,病原学名,F.oxysporumSchlecht.
马铃薯干腐病,病原中文名,尖孢镰孢
马铃薯干腐病,病原学名,F.oxysporumvar.redolens(Wolle.)Gordon
马铃薯干腐病,病原中文名,尖孢镰孢芬芳变种
马铃薯干腐病,病原属性,半知菌亚门真菌
马铃薯早死病,别名,马铃薯黄萎病
马铃薯早死病,别名,早熟病
马铃薯早死病,为害部位,叶尖
马铃薯早死病,病原学名,VerticilliumdahliaeKleb.
马铃薯早死病,病原中文名,大丽轮枝菌
马铃薯早死病,病原属性,半知菌亚门真菌
马铃薯早死病,病原学名,V.albo-atrumReinkeetBerthold
马铃薯早死病,防治药物,50％多菌灵可湿性粉剂
马铃薯早死病,防治药物,50％多菌灵
马铃薯早死病,防治药物,50％多菌灵可湿性粉剂600一700倍液
马铃薯早死病,防治药物,50％苯菌灵可湿性粉剂1000倍液
马铃薯早死病,防治药物,50％琥胶肥酸铜可湿性粉剂350倍液
马铃薯早死病,防治药物,12.5％增效多菌灵浓可溶剂200一300倍液
马铃薯早疫病,为害部位,叶片
马铃薯早疫病,为害部位,块茎
马铃薯早疫病,为害部位,叶片
马铃薯早疫病,为害部位,块茎
马铃薯早疫病,病原学名,AlternariasolaniSorauer
马铃薯早疫病,病原中文名,茄链格孢
马铃薯早疫病,病原属性,半知菌亚门真菌
马铃薯早疫病,病原学名,Alternariasolani(Ell.etMart.)JonesetGrout
马铃薯早疫病,为害部位,叶片
马铃薯早疫病,防治药物,75％百菌清可湿性粉剂600倍液
马铃薯早疫病,防治药物,64％杀毒矾可湿性粉剂500倍液
马铃薯早疫病,防治药物,80％喷克可湿性粉剂800倍液
马铃薯早疫病,防治药物,80％大生M一45可湿性粉剂600倍液
马铃薯早疫病,防治药物,70％代森锰锌可湿性粉剂500倍液
马铃薯早疫病,防治药物,80％新万生可湿性粉剂600倍液
马铃薯早疫病,防治药物,1：1：200倍式波尔多液
马铃薯早疫病,防治药物,77％可杀得可湿性微粒粉剂500倍液
马铃薯晚疫病,为害部位,薯块
马铃薯晚疫病,为害部位,叶片
马铃薯晚疫病,病原学名,Phytophthorainfestans(Mont.)deBary
马铃薯晚疫病,病原中文名,致病疫霉属鞭毛茵亚门真菌
马铃薯晚疫病,为害部位,薯块
马铃薯晚疫病,防治药物,72％克露
马铃薯晚疫病,防治药物,克霜氰或霜霸可湿性粉剂700倍液
马铃薯晚疫病,防治药物,69％安克，锰锌可湿性粉剂900一1000倍液
马铃薯晚疫病,防治药物,90％三乙磷酸铝可湿性粉剂400倍液
马铃薯晚疫病,防治药物,58％甲霜灵・锰锌可湿性粉剂
马铃薯晚疫病,防治药物,64％杀毒矾可湿性粉剂500倍液
马铃薯晚疫病,防治药物,60％琥・乙磷铝可湿性粉剂500倍液
马铃薯晚疫病,防治药物,50％甲即可湿性粉剂700―800倍液
马铃薯晚疫病,防治药物,72.2％普力克(霜霉威)水剂800倍液
马铃薯晚疫病,防治药物,1：1：200倍式波尔多液
马铃薯枯萎病,为害部位,薯块
马铃薯枯萎病,病原学名,FusariumoxysporumSchlecht.(Schlecht.)
马铃薯枯萎病,病原中文名,尖镰孢菌
马铃薯枯萎病,病原属性,半知菌亚门真菌
马铃薯枯萎病,寄主,番茄
马铃薯枯萎病,寄主,球茎茵香
马铃薯枯萎病,寄主,甜瓜
马铃薯枯萎病,寄主,草萄
马铃薯枯萎病,防治药物,12.5％增效多菌灵浓可溶剂300倍液
马铃薯灰霉病,为害部位,贮藏期块茎
马铃薯灰霉病,病原学名,otrytiscinereaPres.exFr.
马铃薯灰霉病,病原中文名,灰葡萄孢
马铃薯灰霉病,病原属性,半知菌亚门真菌
马铃薯灰霉病,防治方法相同,玉米灰霉病
马铃薯炭疽病,为害部位,顶端叶片
马铃薯炭疽病,为害部位,地下根部
马铃薯炭疽病,病原学名,Colletotrichumcoccodes(Wallr．)Hughes
马铃薯炭疽病,病原学名,C．atramentarium(Berk．etBr．)Taub.
马铃薯炭疽病,病原中文名,球炭疽菌
马铃薯炭疽病,病原属性,半知菌亚门真菌
