title,lable
Sclerophthoramacrospora(Sacc．)Thirum．,newNode
幼根,newNode
C．truncatum(Schw．)Andr．etMoore,newNode
69％安克?锰锌可湿性粉剂,newNode
药用植物玄参斑枯病,newNode
F.vasinfectumAtk.,newNode
甘薯长喙壳菌,newNode
茶树茶牡蛎蚧,newNode
5％辛硫磷微粒剂,newNode
玉米眼斑病,newNode
叶螨,newNode
40%毒死蜱30ml,newNode
48％毒死蜱(乐斯本)乳油1300倍液,newNode
S.apii-graveolentisDorogin,newNode
万家宝液肥500倍液,newNode
90%敌克松可湿性粉剂500倍液,newNode
Tobaccoringspotvirus,newNode
萼片,newNode
假眼小绿浮尘子,newNode
3％甲基异柳磷颗粒剂,newNode
苎麻,newNode
、5．7％百树菊酪乳油4000倍液,newNode
大蒜紫斑病,newNode
利尿下乳、润肠通便、清热利湿、补中益气,newNode
麦茎谷峨,newNode
黑额光叶甲,newNode
谷榆蚜,newNode
豌豆,newNode
寄生菌,newNode
细胸叩头甲,newNode
大仓鼠,newNode
玉米矮花叶病毒,newNode
H．cQ／／60n．oNiether,newNode
50%苯菌灵可湿性粉剂,newNode
水稻稻瘟病,newNode
黄河中下游甜菜栽培区,newNode
MelanographiaflexilineataHampson,newNode
小麦网腥黑偻菌,newNode
PhaeosphaerianodorumE.M&uuml;uler,newNode
Pycreusglobosus(All.)Reichb．,newNode
穗部,newNode
40％灭菌灵乳油250倍液,newNode
武汉,newNode
50％二氯松乳剂1000倍液,newNode
70%甲基硫菌灵(甲基托布津),newNode
椰子,newNode
73％克螨特乳油2000倍液,newNode
刺槐,newNode
茶小卷叶娥颗粒体病毒,newNode
20％菊?杀乳油2000―3000倍液,newNode
90%三乙膦酸铝可湿性粉剂800倍液,newNode
细菌性鞘腐病,newNode
顶尖,newNode
顶部嫩叶,newNode
Dactylispasetifera(Chapuis),newNode
长江流域以南,newNode
施多效好4000倍液,newNode
40%拌种双粉剂5―10g,newNode
80％杀虫单粉剂,newNode
20％敌敌畏重烟剂,newNode
HeteroderaavenaeWollenweber,newNode
OrobanchecumanaWallr.,newNode
泰晤士根结线虫,newNode
12.5%烯唑醇可湿性粉剂12.5g,newNode
EurydemamaracandicumOschanin,newNode
毒根草,newNode
50％硫悬浮剂300倍液,newNode
40％乐果乳油150―200ml,newNode
散梗菌绒孢,newNode
50%多菌灵可湿性粉剂,newNode
巴拿马,newNode
药用植物西瓜(西瓜翠)疫病,newNode
花粉,newNode
高粱花叶病,newNode
高粱炭腐病,newNode
40％七星宝乳油600一800倍液,newNode
弯脖子,newNode
ConvolvulusarvensisL．,newNode
2％多抗霉素可湿性粉剂,newNode
清热散结,newNode
A4．“r6，2“ff“(Neal)Chit―wood,newNode
、2．8％第灭宁乳油1000倍液,newNode
茶树角蜡蚧,newNode
高粱黑病菌,newNode
荚种叶片,newNode
立枯丝核苗,newNode
萝卜赤条蝽,newNode
孢指疫霉小麦变种,newNode
油菜白粉病,newNode
穗顶嫩粒,newNode
高美施第二代高美施--金必来,newNode
98％杀虫单可溶性粉剂800倍液,newNode
58％雷多米尔一锰锌(瑞毒霉锰锌)可湿性粉剂500倍液,newNode
20%萎锈灵乳油400倍液,newNode
蔬菜,newNode
35％赛丹乳油,newNode
90％敌百虫800―l000倍液,newNode
桑蟥黑卵蜂,newNode
80％大生M一45可湿性粉剂500―600倍液,newNode
药用植物龙葵轮纹病,newNode
缨翅目,newNode
茶红蜘蛛,newNode
EupterotechinensisLeech,newNode
叩头瘟,newNode
碳酸氢铵,newNode
马尾松,newNode
疏散风热、宣肺透疹、散结解毒,newNode
0．02％氯敌鼠钠盐毒饵,newNode
70%代森锰锌可湿性粉剂1：500倍,newNode
多角体病毒,newNode
全国各茶区,newNode
棉花褐斑病,newNode
桑树桑国绿盲蝽,newNode
Ricaniaspeculum(Walker),newNode
肖叶甲科,newNode
管状小花,newNode
Teleogryllusinfernalis(Saussure),newNode
豆类人纹污灯蛾,newNode
薄荷霜霉,newNode
50％辛·氰乳油2000—3000倍液,newNode
Cercosporaiteodaphnes(Thum.)Sacc．,newNode
叶耳,newNode
“垦易”微生物有机肥,newNode
棉花赤须盲蝽(赤角盲蝽),newNode
大麦,newNode
核桃仁,newNode
蚜霉菌,newNode
45％晶体石硫合剂20倍液,newNode
12.5％速保利可湿性粉剂2500倍液,newNode
狗尾草,newNode
1％红糖,newNode
0.03%—0.04%的15%三唑醇(羟锈宁)粉剂,newNode
甜菜盘霜霉,newNode
Tobaccoetchvirus,newNode
埃伦团黑粉菌,newNode
Stilpnotiasalicis(Linnaeus),newNode
茶树苏铁褐点盾蚧,newNode
甘肃平凉山区,newNode
甜菜(匍柄霉)叶斑病,newNode
Schizaphisgraminum(Rondani),newNode
TuMV,newNode
(Icenucleationactivebacteria,newNode
硫磺,newNode
湿润的农田,newNode
白星花金龟,newNode
叶兰长介壳虫,newNode
1：1：200倍波尔多液,newNode
菜蛾,newNode
幼苗茎部,newNode
L．pullataFrick、L.mundaFrick,newNode
2％混灭威粉剂,newNode
20％速灭杀丁乳油3000一3500倍液,newNode
10％大功臣可湿性粉剂,newNode
铁刀木,newNode
稻筒螟,newNode
烟草潜叶蛾,newNode
EariascupreoviridisWalker,newNode
中华负蝗,newNode
3％甲基异柳磷颗粒剂10―15kg,newNode
风信子,newNode
5％甲萘威粉剂,newNode
58％乃力松乳油1000倍液,newNode
棉壳二孢菌,newNode
石竹科,newNode
5%甲霜灵可湿性粉剂,newNode
药用植物枇杷炭疽病,newNode
50％多菌灵可湿性粉剂600―700倍液,newNode
药用植物菊苣软腐病,newNode
绒茧蜂,newNode
葫芦,newNode
酸浆瓢虫,newNode
80%敌百虫可溶性粉剂1000倍液,newNode
CercosporabeticolaSacc.,newNode
刺腐霉,newNode
全国各植棉区,newNode
高粱属植物,newNode
43％新百灵乳油(辛?氟氯氰乳油)1500倍液(北京顺义农药厂),newNode
暖胃肠、涩肠,newNode
隐翅虫,newNode
玉米大斑病,newNode
"509t,甲硫环乳剂(易卫杀)",newNode
Arthraxonhispidus(Thunb。)Makino,newNode
南非,newNode
子房,newNode
沙梨,newNode
50%甲胺磷乳油,newNode
百硷1号,newNode
烟草枯萎病,newNode
矢车菊,newNode
烟草赤星病,newNode
石膏(硫酸钙),newNode
15％粉锈宁可湿性粉剂800―1000倍液,newNode
MycalesisgotamaMoore,newNode
果实皮层,newNode
农家宝,newNode
飞扬阿夜蛾,newNode
Trichocladiabaumleri(Magn.)Neger,newNode
粟(谷子)青枯病,newNode
48％毒死蜱(乐斯本)乳油,newNode
0.3%的硫酸亚铁液,newNode
25％杀虫双水剂,newNode
50倍液的福尔马林,newNode
70%甲基硫菌灵(甲基托布津)可湿性粉剂800～1000倍液,newNode
嫩荚,newNode
Pelopidasmathias(Fabrieius),newNode
大豆荚枯病,newNode
5％多硫化钡,newNode
ThripstabaciLindeman,newNode
50%退菌特可湿性粉剂500倍液,newNode
油菜八点灰灯蛾,newNode
25％广克威乳油2000倍液,newNode
SorosporiumehrenbergiiKuhn,newNode
Phytophthoracactorum(Leb．etCohn)Schrotr,newNode
甲基异柳磷拌种,newNode
5%尼索朗乳油2000倍液,newNode
药用植物害虫小绿叶蝉,newNode
麦二叉蚜,newNode
Bradybaenasimilaris(Ferussac),newNode
干果类,newNode
多种农作物,newNode
Colletotrichummusae(Berk&amp;Curt)Arx．,newNode
粟(谷子)粒黑穗病,newNode
药用植物害虫侧多食跗线螨,newNode
甲醛树酯,newNode
侧根,newNode
土霉素,newNode
EpicautagorhamiMarseu1,newNode
向阳山坡,newNode
5％甲基对硫磷粉剂,newNode
药用植物枸杞根腐病,newNode
B．zeicola(Stout．)Shoem.、Helminthosporiumcarbonum(Ullstrup)Shoem,newNode
25％对硫磷胶囊剂,newNode
麻田棉小造桥虫,newNode
亚洲玉米螟,newNode
药用植物害虫黄栀子灰蝶,newNode
有机氯类,newNode
茶树茶蛾蜡蝉,newNode
上部叶片,newNode
天蛾科,newNode
茶织叶蛾,newNode
柳蓝叶甲,newNode
嫩芽幼叶,newNode
40％多?硫悬浮剂400倍液,newNode
4．5％高效顺反氯氰菊酪乳油,newNode
高粱煤纹病,newNode
雌穗花丝,newNode
58％雷多米尔?锰锌可湿性粉剂500倍液,newNode
水稻叶尖白枯病,newNode
90％三乙磷酸铝(乙磷铝＞可湿性粉剂400倍液,newNode
20％菊?杀乳油2000倍液,newNode
玉米须,newNode
草酸青霉,newNode
80%敌敌畏乳油,newNode
杞柳,newNode
50％四氯苯酞(热必斯)可湿性粉剂800倍液,newNode
15%三酮可湿性粉剂20―25g,newNode
40％达科宁悬浮剂600一700倍液,newNode
稻纵卷叶螟,newNode
捕食蜗,newNode
Dip10sisfasciataNiwa,newNode
甲氨硷,newNode
茶枝蛀蛾,newNode
58%甲霜灵?锰锌,newNode
20％灭幼脲1号胶悬剂500―10oo倍液,newNode
河北坝上,newNode
鱼藤,newNode
20%稻脚青(甲基砷酸锌),newNode
木薯花叶病,newNode
仙人掌,newNode
蚕豆核盘菌茎腐病,newNode
水稻,newNode
广大腿小蜂,newNode
白斑蠹蛾,newNode
小麦红矮病毒病,newNode
阴湿地块,newNode
0．12％天力x号可湿性粉剂1000倍液,newNode
Argyrop10ceschistaceanaSnellen,newNode
70%琥胶肥铜可湿性粉剂500倍液,newNode
燕麦德氏霉,newNode
桑密疹干枯病,newNode
Taiwaniacircumdata(Herbst),newNode
块茎表面,newNode
荔枝,newNode
Dimorphopterusspinolae(Signoset),newNode
陕西渭河,newNode
50%拌种双粉剂,newNode
36％甲基硫菌灵悬浮剂500―600倍液,newNode
清热解毒,newNode
禾德氏霉,newNode
茼蒿,newNode
甘蔗粉角蚜,newNode
0.05%-0.1%硫酸锰溶液,newNode
药用植物菊花根癌病,newNode
惠满丰多元素复合有机活性液肥210一240ml,newNode
炭腐病,newNode
波美0．5。石流合剂,newNode
50％杀螟松乳油500倍药液,newNode
茄科,newNode
近地面的茎基部,newNode
蓼科,newNode
蔷薇单囊壳,newNode
黄尾蛀禾螟,newNode
40%五氯硝基苯,newNode
Soybeanmosaicvirus,newNode
块茎类蔬菜,newNode
25%伏杀磷乳油1000倍,newNode
荣莉,newNode
茶袋蛾,newNode
清热解毒、活血通络、利尿消肿、止咳化痰,newNode
CuscutachinensisLamb．,newNode
半知菌亚门真菌。分生孢子器埋生于叶组织里，散生或聚生，球形，器壁褐色，膜质，直径,newNode
2．5％功夫菊酯乳油3000倍液,newNode
农一清液肥667m2用500g,newNode
50％辛硫磷乳油2000一3000倍液,newNode
澳州赤眼蜂,newNode
氨基甲酸酯类,newNode
Fusariummoniliforme(Sheld.)S．etH．,newNode
75％辛硫磷乳油300一400倍液,newNode
麻灰巴蜗牛,newNode
植宝素6000―9000倍液,newNode
烟草普通花叶病毒,newNode
60％双效磷乳油1500倍液,newNode
5％氟虫清悬浮剂,newNode
印度,newNode
甜菜潜叶蝇,newNode
茶子饼,newNode
裂叶矮缩病,newNode
沙篙,newNode
碧蜡蝉,newNode
25％种衣剂2号,newNode
桑树枝条,newNode
大豆纹枯病,newNode
东亚飞蝗,newNode
食虫红蝽,newNode
蚜虫科,newNode
50％甲基硫菌灵可湿性粉剂900倍液,newNode
0．1%多菌灵溶液,newNode
棉花角斑病,newNode
黄河流域及以南地区,newNode
贼老虫,newNode
病原微生物有虫霉,newNode
20％多来宝乳油30一40ml,newNode
绿刺蛾,newNode
药用植物桑细菌性青枯病,newNode
鼠李,newNode
玉米霜霉病,newNode
烂头病,newNode
我国冬、春油菜栽培区,newNode
40％杀扑磷乳油1500倍液,newNode
15％铁灭克,newNode
0.2%硫酸亚铁水溶液,newNode
50％混杀硫悬浮剂500倍液,newNode
25%苯菌灵乳油800倍液,newNode
25％辉丰快克乳油1500―2000倍液,newNode
25%硫双威乳油1500倍液,newNode
糜子吸浆虫,newNode
Ancyllomiajaponicazeller,newNode
茶轮斑病,newNode
20％速灭杀丁乳油3000倍液,newNode
橘核,newNode
1：2：100倍式波乐多液,newNode
20％速灭杀丁乳油,newNode
2％硫酸链霉素,newNode
幼嫩果实,newNode
AgriolimaxagrestisLinnaeus,newNode
山苦荬,newNode
2％三苯醋锡粒剂(TPTA),newNode
昆明鸡血藤,newNode
米象,newNode
我国西北麦区,newNode
番杏,newNode
20%三唑酮(粉锈宁),newNode
RhizoctoniasolaniKühnAG-4、AG5,newNode
甲醇,newNode
25%禾穗宁可湿性粉剂,newNode
Corticiumrolfsii(Sacc．)Curzi．,newNode
69%安克锰锌可湿性粉剂900-1000倍液,newNode
水稻条纹叶枯病,newNode
50％多霉灵可湿性粉剂800倍液,newNode
CeratocystisfimbriataE11is.etHalsted,newNode
山檀红蜘蛛,newNode
尖镰孢,newNode
麦螟,newNode
齐整上核菌,newNode
Noctuaypsilon,newNode
80％新万生可湿性粉剂600倍液,newNode
5%井冈霉素水1500倍液,newNode
Stemphyliumconsortiale(Thum.)GrovesetSkolko,newNode
Thanatephorus&nbsp;cucumeris(Frank)Donk,newNode
黑根疯,newNode
根部组织,newNode
75％百菌清可湿性粉剂500―600倍液,newNode
藤仓赤霉,newNode
小麦白秆病,newNode
50％马拉硫磷乳油1500―2000倍液,newNode
64％杀毒矾可湿性粉剂400倍液,newNode
稻蝽黑卵蜂,newNode
CercosporaatropaeKvashnina,newNode
敌百虫,newNode
粟(谷子)细茵性褐斑条纹病,newNode
大豆耙点病,newNode
50%可湿性粉剂50,newNode
乌壳虫,newNode
芍药单囊壳,newNode
冷烂薯,newNode
Trichotheciumroseum((Bull.)Link.,newNode
Alternantheraphiloxcroides(Mart．)Griseb,newNode
剑叶下部,newNode
DiaporthenomuraiHara,newNode
茶树茶蓑蛾,newNode
50%多菌灵可湿性粉剂0.1kg,newNode
XanthodesgraellsiFeisthamel,newNode
角果,newNode
“黑根”,newNode
桑树桑园大蓑娥,newNode
禾柄锈菌黑麦变种,newNode
豆刺盘孢,newNode
20％蛆虫净乳油2000倍液,newNode
茎薹,newNode
异狄氏剂,newNode
扁豆,newNode
十字花科越年生,newNode
豌豆基腐病,newNode
70％甲基硫菌灵可湿性粉剂,newNode
豌豆植潜蝇,newNode
ColasposomadauricumMannerheim,newNode
20％甲氰菊酯乳油1500倍液,newNode
30％绿得保胶悬剂500倍液,newNode
甘蔗指梗霜霉,newNode
马来西亚,newNode
腐皮镰孢,newNode
桃小叶蝉,newNode
全国,newNode
1：1：120倍式波尔多液,newNode
3％广灭丹颗粒剂,newNode
四川西昌以东,newNode
叶丛,newNode
0．12％天力Ⅱ号可湿性粉剂1000—l500倍液,newNode
50％多苗灵可湿性粉剂600倍液,newNode
25％爱卡士乳油1000―1500倍,newNode
PontiadaplidiceLinnaeus,newNode
名LuehdorfiachinensisLeech,newNode
80％敌敌畏乳油40一50倍液,newNode
PhyllostictatheicolaPetch,newNode
异色瓢虫,newNode
豆科,newNode
月季造桥虫,newNode
黑土蚕,newNode
Phyllactiniamorico-la(P．Henn．)Homma,newNode
50％辛硫磷乳油1200倍液,newNode
玉米细菌性条纹病,newNode
20％病毒宁水溶性粉剂500倍液,newNode
荠菜,newNode
棉花大青叶蝉,newNode
地上部,newNode
豌豆白粉菌,newNode
致病疫霉,newNode
PeronophythoralitchiiChenexKoetal．,newNode
水稻蛇目蝶,newNode
Clavibactermichiganensesubsp.sepedonicum(Spieckermann&amp;Kotthoff)Davi6，Gillaspie，VidaverandHarris,newNode
黑胫黑守瓜,newNode
山坡地,newNode
稻虱索线虫,newNode
黄淮平原,newNode
药用植物菊花花叶病毒病,newNode
Ophiomyiashibatsuji(Kato),newNode
PucciniapurpureaCooke,newNode
PucciniamenthaePers．,newNode
20％氰戊菊酯,newNode
95%敌锈钠可湿性粉剂600倍液,newNode
敌灭灵,newNode
禾谷镰孢,newNode
黄化萎缩病,newNode
AspidiotushederaeVallot,newNode
绿翅短鞘萤叶甲,newNode
东起江苏,newNode
小大头虫,newNode
高粱育霉颖枯病,newNode
全国枸杞种植区,newNode
粟叶甲,newNode
柿子,newNode
药用植物麦角,newNode
15％病毒必克可湿性粉剂500―700倍液,newNode
荞麦斑枯病,newNode
AnomalaexpansaBates,newNode
PhizoctoniasolaniKuhn,newNode
四斑长3K萤叶甲,newNode
70%乙膦?锰锌可湿性粉剂500倍液,newNode
0.15%噻菌灵(涕必灵),newNode
分布偏南,newNode
苍耳子,newNode
棉花翠纹金刚钻,newNode
50％乙酰甲胺磷乳油2000倍液,newNode
中国南方稻区,newNode
15%涕灭威颗粒剂,newNode
我国麻产区,newNode
L.mundaFrick,newNode
多种农林作物,newNode
浅水,newNode
上部嫩叶背面,newNode
PolygonumlapathifoliumL．,newNode
苦瓜,newNode
亚麻栅锈菌,newNode
36％克瞒蝇乳油1000―1500倍液,newNode
Phyl10stictasaccharicolaP.Henn,newNode
白锈菌,newNode
溴甲烷,newNode
Agrotisypsilon(Rottemberg),newNode
黑矾,newNode
国内各植桑区,newNode
氧化钾,newNode
水稻稻田棉铃虫,newNode
水稻稻秆潜蝇,newNode
南京,newNode
引棵枝内,newNode
大眼贼,newNode
药用植物害虫仙人掌白盾蛤,newNode
20％菊·马乳油,newNode
VerticilliumdahliaeKleb.,newNode
酸模,newNode
75%辛硫磷乳泊,newNode
50%琥胶肥酸铜可湿性粉剂,newNode
0.5%硫酸钾液,newNode
肥大性菌核病,newNode
Ceratobasidiumcornigerum(Borud.)Rogers,newNode
黍蚜,newNode
Pythiumaphanidermatum(Eds．)Fitzp．,newNode
秆枯病,newNode
25％伏杀磷乳油1200倍液,newNode
黑穗病,newNode
48％乐斯本乳油130Q倍液,newNode
桑蚕,newNode
50％甲基硫菌灵可湿性粉剂700倍液,newNode
50%马拉硫磷乳油,newNode
同翅目,newNode
10％氯氰菊酯乳油1500倍液,newNode
80%敌敌畏乳油80ml,newNode
30%桃小灵2000倍液,newNode
龙葵,newNode
重庆,newNode
棉大卷叶虫,newNode
10％的天王星乳油6000―8000倍液,newNode
氨化过磷酸钙,newNode
柿毛虫,newNode
SpicaparallelangulaAlpheraky,newNode
瓜斑潜蝇,newNode
收缩子宫和止血,newNode
麻跳蚤,newNode
麦蜘蛛,newNode
菜田黄蓟马,newNode
全国各玉米种植区,newNode
叶表皮,newNode
玉米尾孢,newNode
30％灭铃威乳油1500倍液,newNode
红砂,newNode
40％达科宁悬浮剂700倍液,newNode
SolanumnigrumL．,newNode
50％杀螟松乳油2000倍液,newNode
1.5%多抗霉素150倍液,newNode
SpodopteraexiguaHubner,newNode
70％甲基硫菌灵可湿性粉剂600倍液,newNode
松脂合剂20倍液,newNode
茅草瘟,newNode
?药用植物山药红斑病,newNode
短豇豆,newNode
养阴清肺、镇咳去痰,newNode
成熟老叶,newNode
五彩虫,newNode
F.avenaceum(CordeexFr.)Sacc.,newNode
树苗,newNode
Cochliobolussativus(ItoetKurib.)Drechsl.,newNode
光叶烟草,newNode
白粉虱,newNode
50％乐果乳油800倍液,newNode
Lyyguspratensis(Linnaeus),newNode
ElsinoeglycinesJenkins,newNode
2.5％保得乳油2000倍液,newNode
腰折病,newNode
PythiumultimumTrow,newNode
65%代森锌可湿性粉剂800倍液,newNode
0．1％的褐藻酸钠喷雾,newNode
龙眼,newNode
桑腐皮病,newNode
小画眉草,newNode
5％爱卡士,newNode
云南南缘,newNode
粉类,newNode
桔凤蝶,newNode
50％琥胶肥酸铜(DT杀菌剂)可湿性粉剂500倍液,newNode
荔枝核,newNode
亚麻、胡麻炭疽病,newNode
PhassuaButler,newNode
豌豆粘虫,newNode
麻田黄刺蛾,newNode
桑黄化型萎缩病,newNode
48％乐斯本(毒死蜱)乳油1300倍液,newNode
黄河中下游地区,newNode
